# 	N Mean
144	5,78979000E-01
145	5,71736000E-01
146	5,65903000E-01
147	5,71532000E-01
148	5,75765000E-01
149	5,78409000E-01
150	5,87234000E-01
151	5,89427000E-01
152	5,93965000E-01
153	5,85380000E-01
154	5,77713000E-01
155	5,77603000E-01
156	5,68995000E-01
157	5,60337000E-01
158	5,54347000E-01
159	5,53277000E-01
160	5,58938000E-01
161	5,59939000E-01
162	5,64301000E-01
163	5,55660000E-01
164	5,49061000E-01
165	5,57855000E-01
166	5,52163000E-01
167	5,58856000E-01
168	5,51817000E-01
169	5,60347000E-01
170	5,52123000E-01
171	5,58319000E-01
172	5,50520000E-01
173	5,41630000E-01
174	5,48685000E-01
175	5,50016000E-01
176	5,44284000E-01
177	5,38324000E-01
178	5,36283000E-01
179	5,43003000E-01
180	5,48092000E-01
181	5,45491000E-01
182	5,46106000E-01
183	5,47157000E-01
184	5,46127000E-01
185	5,48916000E-01
186	5,42196000E-01
187	5,42465000E-01
188	5,46344000E-01
189	5,42993000E-01
190	5,50539000E-01
191	5,51483000E-01
192	5,57115000E-01
193	5,60671000E-01
194	5,62352000E-01
195	5,54885000E-01
196	5,58398000E-01
197	5,63176000E-01
198	5,69302000E-01
199	5,74581000E-01
200	5,79173000E-01
201	5,85935000E-01
202	5,89131000E-01
203	5,94653000E-01
204	6,01301000E-01
205	6,03249000E-01
206	6,02707000E-01
207	5,97341000E-01
208	6,01633000E-01
209	6,06730000E-01
210	6,00179000E-01
211	6,01832000E-01
212	5,97787000E-01
213	5,99151000E-01
214	5,94891000E-01
215	5,97249000E-01
216	5,94255000E-01
217	5,91453000E-01
218	5,87338000E-01
219	5,81106000E-01
220	5,82552000E-01
221	5,78427000E-01
222	5,80116000E-01
223	3 0,5799
224	5,85858000E-01
225	5,82544000E-01
226	5,82790000E-01
227	5,85324000E-01
228	5,79861000E-01
229	5,79139000E-01
230	5,80002000E-01
231	5,85426000E-01
232	5,84423000E-01
233	5,81953000E-01
234	5,86061000E-01
235	5,84858000E-01
236	5,78184000E-01
237	5,75891000E-01
238	5,76814000E-01
239	5,80675000E-01
240	5,77013000E-01
241	5,78878000E-01
242	5,78340000E-01
243	5,77795000E-01
244	5,75078000E-01
245	5,77369000E-01
246	5,73183000E-01
247	5,74366000E-01
248	5,68512000E-01
249	5,67201000E-01
250	5,69284000E-01
251	5,71087000E-01
252	5,72443000E-01
253	5,70344000E-01
254	5,66342000E-01
255	5,67365000E-01
256	5,68592000E-01
257	5,71019000E-01
258	5,68748000E-01
259	5,71268000E-01
260	5,67557000E-01
261	5,72137000E-01
262	5,73977000E-01
263	5,75442000E-01
264	5,72398000E-01
265	5,72492000E-01
266	5,67569000E-01
267	5,64625000E-01
268	5,68608000E-01
269	5,70429000E-01
270	5,65654000E-01
271	5,61109000E-01
272	5,59358000E-01
273	5,59983000E-01
274	5,60785000E-01
275	5,62380000E-01
276	5,59859000E-01
277	5,62629000E-01
278	5,60120000E-01
279	5,58073000E-01
280	5,54541000E-01
281	5,59518000E-01
282	5,54026000E-01
283	5,57306000E-01
284	5,55324000E-01
285	5,51848000E-01
286	86 0,551
287	5,55617000E-01
288	5,59788000E-01
289	5,62330000E-01
290	5,64175000E-01
291	5,60048000E-01
292	5,61751000E-01
293	5,60351000E-01
294	5,62945000E-01
295	5,67237000E-01
296	5,71229000E-01
297	5,74645000E-01
298	5,71410000E-01
299	5,74117000E-01
300	5,74351000E-01
301	5,72083000E-01
302	5,75867000E-01
303	5,79673000E-01
304	5,83101000E-01
305	5,82810000E-01
306	5,83287000E-01
307	5,79720000E-01
308	5,77259000E-01
309	5,80549000E-01
310	5,80215000E-01
311	5,79607000E-01
312	5,82707000E-01
313	5,82404000E-01
314	5,80145000E-01
315	5,76847000E-01
316	5,78353000E-01
317	5,80259000E-01
318	5,76601000E-01
319	5,77331000E-01
320	5,77018000E-01
321	5,79938000E-01
322	5,81779000E-01
323	5,78538000E-01
324	5,75721000E-01
325	5,75474000E-01
326	5,71757000E-01
327	5,68219000E-01
328	5,66734000E-01
329	5,64934000E-01
330	5,68664000E-01
331	5,72159000E-01
332	5,73044000E-01
333	5,75860000E-01
334	5,78490000E-01
335	5,78220000E-01
336	5,76514000E-01
337	5,75346000E-01
338	5,76533000E-01
339	5,77271000E-01
340	5,74916000E-01
341	5,71628000E-01
342	5,67669000E-01
343	5,64042000E-01
344	5,65140000E-01
345	5,63765000E-01
346	5,61745000E-01
347	5,60109000E-01
348	5,56412000E-01
349	5,55625000E-01
350	5,59191000E-01
351	5,59736000E-01
352	5,57568000E-01
353	5,58754000E-01
354	5,60806000E-01
355	5,60529000E-01
356	5,57471000E-01
357	5,60528000E-01
358	5,61412000E-01
359	5,61389000E-01
360	5,58784000E-01
361	1 0,5591
362	5,58325000E-01
363	5,60891000E-01
364	5,59853000E-01
365	5,57588000E-01
366	5,56004000E-01
367	5,57727000E-01
368	8 0,5587
369	5,62483000E-01
370	5,61002000E-01
371	5,64053000E-01
372	5,60946000E-01
373	5,60065000E-01
374	5,55937000E-01
375	5,58054000E-01
376	5,60089000E-01
377	5,58288000E-01
378	5,55075000E-01
379	5,57823000E-01
380	5,59416000E-01
381	5,55710000E-01
382	5,55165000E-01
383	5,58831000E-01
384	5,60302000E-01
385	5,57893000E-01
386	5,57540000E-01
387	5,60222000E-01
388	5,56927000E-01
389	5,53692000E-01
390	5,52654000E-01
391	5,50998000E-01
392	5,52071000E-01
393	5,54298000E-01
394	5,51355000E-01
395	5,47819000E-01
396	5,44315000E-01
397	5,43884000E-01
398	5,45891000E-01
399	5,47220000E-01
400	5,46671000E-01
401	5,43705000E-01
402	5,44265000E-01
403	5,44741000E-01
404	5,44852000E-01
405	5,45446000E-01
406	5,44313000E-01
407	5,42762000E-01
408	5,45515000E-01
409	5,45232000E-01
410	5,42706000E-01
411	5,43403000E-01
412	5,43485000E-01
413	5,44244000E-01
414	5,44834000E-01
415	5,42801000E-01
416	5,45076000E-01
417	5,41875000E-01
418	5,38896000E-01
419	5,41837000E-01
420	5,39378000E-01
421	5,39154000E-01
422	5,37110000E-01
423	5,39339000E-01
424	5,37767000E-01
425	5,36670000E-01
426	5,39248000E-01
427	5,38061000E-01
428	5,40180000E-01
429	5,41199000E-01
430	5,37868000E-01
431	5,36092000E-01
432	5,37941000E-01
433	5,38726000E-01
434	5,40960000E-01
435	5,39543000E-01
436	5,37533000E-01
437	5,35374000E-01
438	5,36063000E-01
439	5,33314000E-01
440	5,34429000E-01
441	5,36271000E-01
442	5,37678000E-01
443	5,35564000E-01
444	5,34816000E-01
445	5,33495000E-01
446	5,32976000E-01
447	5,31097000E-01
448	5,30263000E-01
449	5,30415000E-01
450	5,28045000E-01
451	5,28352000E-01
452	5,25067000E-01
453	5,24218000E-01
454	5,23386000E-01
455	5,22052000E-01
456	5,23566000E-01
457	5,21941000E-01
458	5,22874000E-01
459	5,23166000E-01
460	5,25852000E-01
461	5,27006000E-01
462	5,28959000E-01
463	5,30179000E-01
464	5,28898000E-01
465	5,29777000E-01
466	5,26533000E-01
467	5,26688000E-01
468	5,28835000E-01
469	5,29531000E-01
470	5,30379000E-01
471	5,30433000E-01
472	5,29737000E-01
473	3 0,5288
474	5,30125000E-01
475	5,31968000E-01
476	5,33021000E-01
477	5,30769000E-01
478	5,27773000E-01
479	5,24982000E-01
480	5,26090000E-01
481	5,24088000E-01
482	5,24778000E-01
483	5,25971000E-01
484	5,26338000E-01
485	5,23198000E-01
486	5,20099000E-01
487	5,18858000E-01
488	5,17353000E-01
489	5,18271000E-01
490	5,20423000E-01
491	5,18433000E-01
492	5,17428000E-01
493	5,18411000E-01
494	5,20676000E-01
495	5,21563000E-01
496	5,20390000E-01
497	5,22673000E-01
498	5,20737000E-01
499	5,18635000E-01
500	5,18618000E-01
501	5,20551000E-01
502	5,21559000E-01
503	5,23927000E-01
504	5,22041000E-01
505	5,21371000E-01
506	5,22550000E-01
507	5,24689000E-01
508	5,24920000E-01
509	5,26280000E-01
510	5,28772000E-01
511	5,27149000E-01
512	5,29595000E-01
513	5,29839000E-01
514	5,32310000E-01
515	5,32215000E-01
516	5,32458000E-01
517	5,34943000E-01
518	5,36611000E-01
519	5,38357000E-01
520	5,38828000E-01
521	5,39659000E-01
522	5,42429000E-01
523	5,44848000E-01
524	5,43758000E-01
525	5,45814000E-01
526	5,46235000E-01
527	5,46932000E-01
528	5,48316000E-01
529	5,49787000E-01
530	5,51362000E-01
531	5,49925000E-01
532	5,50420000E-01
533	5,50160000E-01
534	5,48195000E-01
535	5,49762000E-01
536	5,51712000E-01
537	7 0,5537
538	5,54517000E-01
539	5,53929000E-01
540	5,54451000E-01
541	5,54887000E-01
542	5,55592000E-01
543	5,55703000E-01
544	5,53661000E-01
545	5,53998000E-01
546	5,51333000E-01
547	5,52341000E-01
548	5,52344000E-01
549	5,54067000E-01
550	5,54050000E-01
551	5,51843000E-01
552	5,51694000E-01
553	5,51657000E-01
554	5,49118000E-01
555	5,50729000E-01
556	5,50016000E-01
557	5,50667000E-01
558	5,50319000E-01
559	5,48318000E-01
560	5,47766000E-01
561	5,46328000E-01
562	5,45748000E-01
563	5,43096000E-01
564	5,44177000E-01
565	5,44490000E-01
566	5,46070000E-01
567	5,46426000E-01
568	5,46063000E-01
569	5,45863000E-01
570	5,48389000E-01
571	5,45986000E-01
572	5,43672000E-01
573	5,44333000E-01
574	5,44764000E-01
575	5,43239000E-01
576	5,41705000E-01
577	5,42310000E-01
578	5,44434000E-01
579	5,45591000E-01
580	5,45320000E-01
581	5,44925000E-01
582	5,46655000E-01
583	5,48904000E-01
584	5,51126000E-01
585	5,53085000E-01
586	5,54362000E-01
587	5,53419000E-01
588	5,53515000E-01
589	5,51994000E-01
590	5,51791000E-01
591	5,53987000E-01
592	5,53725000E-01
593	5,55578000E-01
594	5,57845000E-01
595	5,56153000E-01
596	5,55848000E-01
597	5,57162000E-01
598	5,58403000E-01
599	5,60333000E-01
600	5,59020000E-01
601	5,60228000E-01
602	5,62438000E-01
603	5,61498000E-01
604	5,60911000E-01
605	5,61112000E-01
606	5,61280000E-01
607	5,61783000E-01
608	5,60157000E-01
609	5,59950000E-01
610	5,59164000E-01
611	5,59822000E-01
612	5,61766000E-01
613	5,60250000E-01
614	5,60672000E-01
615	5,62356000E-01
616	5,60354000E-01
617	5,59642000E-01
618	5,58084000E-01
619	9 0,5587
620	5,59054000E-01
621	5,59812000E-01
622	5,60181000E-01
623	5,57960000E-01
624	5,58159000E-01
625	5,58372000E-01
626	5,57045000E-01
627	5,54652000E-01
628	5,53819000E-01
629	5,51392000E-01
630	5,53328000E-01
631	5,53726000E-01
632	5,54926000E-01
633	5,56674000E-01
634	5,58635000E-01
635	5,56998000E-01
636	5,56663000E-01
637	5,56516000E-01
638	5,57816000E-01
639	5,58378000E-01
640	5,60470000E-01
641	5,58762000E-01
642	5,57703000E-01
643	5,59396000E-01
644	5,58680000E-01
645	5,60447000E-01
646	5,61503000E-01
647	5,61296000E-01
648	5,60151000E-01
649	5,62122000E-01
650	5,60284000E-01
651	5,61876000E-01
652	5,62348000E-01
653	5,63257000E-01
654	5,65108000E-01
655	5,63562000E-01
656	5,62469000E-01
657	5,60854000E-01
658	5,59408000E-01
659	5,59892000E-01
660	5,58329000E-01
661	5,56547000E-01
662	5,55226000E-01
663	5,57165000E-01
664	5,54883000E-01
665	5,53270000E-01
666	5,51479000E-01
667	5,51230000E-01
668	5,51820000E-01
669	5,53605000E-01
670	5,51737000E-01
671	5,52171000E-01
672	5,50176000E-01
673	5,49628000E-01
674	5,49539000E-01
675	5,49183000E-01
676	5,48193000E-01
677	5,46987000E-01
678	5,48743000E-01
679	5,48963000E-01
680	5,47527000E-01
681	5,45407000E-01
682	5,45041000E-01
683	5,46354000E-01
684	5,47397000E-01
685	5,46699000E-01
686	5,48809000E-01
687	5,46710000E-01
688	5,46745000E-01
689	5,45375000E-01
690	5,46013000E-01
691	5,46813000E-01
692	5,45998000E-01
693	5,47618000E-01
694	5,48183000E-01
695	5,47430000E-01
696	5,45423000E-01
697	5,46505000E-01
698	5,47742000E-01
699	5,48527000E-01
700	5,49237000E-01
701	5,50897000E-01
702	5,50025000E-01
703	5,51031000E-01
704	5,50098000E-01
705	5,51343000E-01
706	5,49949000E-01
707	5,50265000E-01
708	5,48302000E-01
709	5,46547000E-01
710	5,45034000E-01
711	5,43891000E-01
712	5,42296000E-01
713	5,42612000E-01
714	5,40695000E-01
715	5,42273000E-01
716	5,44080000E-01
717	5,42161000E-01
718	5,43879000E-01
719	5,43689000E-01
720	5,42616000E-01
721	5,42919000E-01
722	5,41483000E-01
723	5,41777000E-01
724	5,41621000E-01
725	5,42869000E-01
726	5,44571000E-01
727	5,44619000E-01
728	5,44897000E-01
729	5,45779000E-01
730	5,44587000E-01
731	5,43558000E-01
732	5,44046000E-01
733	5,44143000E-01
734	5,42107000E-01
735	5,43811000E-01
736	5,43130000E-01
737	5,41873000E-01
738	5,41909000E-01
739	5,41450000E-01
740	5,40612000E-01
741	5,41286000E-01
742	5,41817000E-01
743	5,41532000E-01
744	5,40545000E-01
745	5,41309000E-01
746	5,40581000E-01
747	5,39380000E-01
748	5,40367000E-01
749	5,39345000E-01
750	5,40026000E-01
751	5,38040000E-01
752	5,39367000E-01
753	5,40718000E-01
754	5,41065000E-01
755	5,40302000E-01
756	5,40915000E-01
757	5,40967000E-01
758	5,42290000E-01
759	5,41247000E-01
760	5,40231000E-01
761	5,38495000E-01
762	5,38502000E-01
763	5,39984000E-01
764	5,40369000E-01
765	5,40438000E-01
766	5,41644000E-01
767	5,43384000E-01
768	5,44253000E-01
769	5,43586000E-01
770	5,42984000E-01
771	5,41154000E-01
772	5,39250000E-01
773	5,37279000E-01
774	5,37181000E-01
775	5,36331000E-01
776	5,37090000E-01
777	5,38278000E-01
778	5,38257000E-01
779	5,38083000E-01
780	5,36412000E-01
781	5,35178000E-01
782	5,35071000E-01
783	5,36648000E-01
784	5,34854000E-01
785	5,33221000E-01
786	5,32205000E-01
787	5,32970000E-01
788	5,33352000E-01
789	5,31761000E-01
790	5,33474000E-01
791	5,34825000E-01
792	5,33517000E-01
793	5,33383000E-01
794	5,34313000E-01
795	5,35317000E-01
796	5,33415000E-01
797	5,33669000E-01
798	5,34516000E-01
799	5,35388000E-01
800	5,36928000E-01
801	5,35370000E-01
802	5,36402000E-01
803	5,38025000E-01
804	5,36490000E-01
805	5,35606000E-01
806	5,34592000E-01
807	7 0,5357
808	5,34153000E-01
809	5,35025000E-01
810	5,34157000E-01
811	5,32906000E-01
812	5,34483000E-01
813	5,35403000E-01
814	5,33873000E-01
815	5,35603000E-01
816	5,36828000E-01
817	5,36201000E-01
818	5,36863000E-01
819	5,36659000E-01
820	5,36374000E-01
821	5,36893000E-01
822	5,36205000E-01
823	5,36528000E-01
824	5,35136000E-01
825	5,33571000E-01
826	5,33087000E-01
827	5,31730000E-01
828	5,32271000E-01
829	5,30837000E-01
830	5,32176000E-01
831	5,32435000E-01
832	5,31353000E-01
833	5,31922000E-01
834	5,31987000E-01
835	5,31275000E-01
836	5,32828000E-01
837	5,33750000E-01
838	5,32357000E-01
839	5,30667000E-01
840	5,30684000E-01
841	5,30288000E-01
842	5,29225000E-01
843	5,29022000E-01
844	5,27779000E-01
845	5,27066000E-01
846	5,26799000E-01
847	5,25015000E-01
848	5,25516000E-01
849	5,24165000E-01
850	5,24002000E-01
851	5,22508000E-01
852	5,23468000E-01
853	5,24447000E-01
854	5,25067000E-01
855	5,26477000E-01
856	5,27733000E-01
857	5,26170000E-01
858	5,24556000E-01
859	5,24622000E-01
860	5,23467000E-01
861	5,24930000E-01
862	5,23542000E-01
863	5,23126000E-01
864	5,23433000E-01
865	5,23886000E-01
866	5,24552000E-01
867	5,24661000E-01
868	5,24309000E-01
869	5,25394000E-01
870	5,25633000E-01
871	5,27056000E-01
872	5,26067000E-01
873	5,27031000E-01
874	5,26569000E-01
875	5,26133000E-01
876	5,24725000E-01
877	5,25750000E-01
878	5,25336000E-01
879	5,26151000E-01
880	5,27602000E-01
881	5,28760000E-01
882	5,29854000E-01
883	5,30549000E-01
884	5,30973000E-01
885	5,30993000E-01
886	5,31380000E-01
887	5,31353000E-01
888	5,31584000E-01
889	5,32128000E-01
890	5,30506000E-01
891	5,31334000E-01
892	5,31634000E-01
893	5,30386000E-01
894	5,29157000E-01
895	5,28105000E-01
896	5,29002000E-01
897	5,30121000E-01
898	5,30874000E-01
899	5,29785000E-01
900	5,30308000E-01
901	5,29652000E-01
902	5,28307000E-01
903	5,29566000E-01
904	5,28213000E-01
905	5,28115000E-01
906	5,27324000E-01
907	7 0,5263
908	5,25570000E-01
909	5,26062000E-01
910	5,27507000E-01
911	5,26561000E-01
912	5,26555000E-01
913	5,27441000E-01
914	5,28843000E-01
915	5,27638000E-01
916	5,26935000E-01
917	5,27105000E-01
918	5,27548000E-01
919	5,28737000E-01
920	5,27835000E-01
921	5,28371000E-01
922	5,28761000E-01
923	5,29811000E-01
924	5,30795000E-01
925	5,31648000E-01
926	5,30086000E-01
927	5,30346000E-01
928	5,30694000E-01
929	5,31513000E-01
930	5,32364000E-01
931	5,31634000E-01
932	5,30238000E-01
933	5,31427000E-01
934	5,30342000E-01
935	5,29280000E-01
936	5,28799000E-01
937	5,28586000E-01
938	5,28168000E-01
939	5,28609000E-01
940	5,27304000E-01
941	5,26720000E-01
942	5,27868000E-01
943	5,28180000E-01
944	5,26893000E-01
945	5,27835000E-01
946	5,28598000E-01
947	5,28247000E-01
948	5,27795000E-01
949	5,27432000E-01
950	5,26683000E-01
951	5,26970000E-01
952	5,25581000E-01
953	5,26818000E-01
954	5,26577000E-01
955	5,27746000E-01
956	5,28266000E-01
957	5,28113000E-01
958	5,27995000E-01
959	5,27317000E-01
960	5,26427000E-01
961	5,25607000E-01
962	5,25819000E-01
963	5,25173000E-01
964	5,23983000E-01
965	5,24734000E-01
966	5,24647000E-01
967	5,24577000E-01
968	5,23599000E-01
969	5,24686000E-01
970	5,23526000E-01
971	5,22863000E-01
972	5,21866000E-01
973	5,20311000E-01
974	5,21524000E-01
975	5,20852000E-01
976	5,21779000E-01
977	5,22219000E-01
978	5,22772000E-01
979	5,21754000E-01
980	5,20338000E-01
981	5,21723000E-01
982	5,22541000E-01
983	5,21337000E-01
984	5,22417000E-01
985	5,21502000E-01
986	5,22984000E-01
987	5,23071000E-01
988	5,23557000E-01
989	5,23430000E-01
990	5,24402000E-01
991	5,25565000E-01
992	5,26180000E-01
993	5,25867000E-01
994	5,24916000E-01
995	5,25910000E-01
996	5,24844000E-01
997	5,25342000E-01
998	5,24787000E-01
999	5,24303000E-01
1000	5,24376000E-01
